,Title,genre,listing_price,currently_available,rating,book_cover,book_url
133,Thomas Jefferson and the ...,History,£59.64,"

    
        In stock
    
",1,../media/cache/97/47/974709d437b08e74649b5744471bf472.jpg,thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html
134,Thirteen Reasons Why,Default,£52.72,"

    
        In stock
    
",1,../media/cache/8a/83/8a83b6ce350f01bab21f85e6ba539316.jpg,thirteen-reasons-why_866/index.html
135,The White Cat and ...,Childrens,£58.08,"

    
        In stock
    
",4,../media/cache/26/32/2632a1e12f2c085fabbe022ae4cd6933.jpg,the-white-cat-and-the-monk-a-retelling-of-the-poem-pangur-ban_865/index.html
136,The Wedding Dress,Romance,£24.12,"

    
        In stock
    
",1,../media/cache/28/99/28992d89f4abf54fba183fc8d074adf3.jpg,the-wedding-dress_864/index.html
137,The Vacationers,Fiction,£42.15,"

    
        In stock
    
",4,../media/cache/37/25/372578cc073efae80cf284b56040a488.jpg,the-vacationers_863/index.html
138,The Third Wave: An ...,Business,£12.61,"

    
        In stock
    
",5,../media/cache/d0/77/d077a30042df6b916bfc8d257345c69e.jpg,the-third-wave-an-entrepreneurs-vision-of-the-future_862/index.html
139,The Stranger,Philosophy,£17.44,"

    
        In stock
    
",4,../media/cache/ea/04/ea0476a6f4c318ceccf5e2f2b39f2b15.jpg,the-stranger_861/index.html
140,The Shadow Hero (The ...,Sequential Art,£33.14,"

    
        In stock
    
",1,../media/cache/1f/62/1f621dda1b302fc16d83d94b0b5ac31c.jpg,the-shadow-hero-the-shadow-hero_860/index.html
141,The Secret (The Secret ...,Default,£27.37,"

    
        In stock
    
",4,../media/cache/4e/0f/4e0f05ae01d8fb6bd0d3901edd06de16.jpg,the-secret-the-secret-1_859/index.html
142,The Regional Office Is ...,Fiction,£51.36,"

    
        In stock
    
",5,../media/cache/f8/31/f8314c7fdaa79fb7191a583e9a852db8.jpg,the-regional-office-is-under-attack_858/index.html
143,The Psychopath Test: A ...,Default,£36.00,"

    
        In stock
    
",2,../media/cache/34/f5/34f5f8e513c5f048241f5695e61b2483.jpg,the-psychopath-test-a-journey-through-the-madness-industry_857/index.html
144,The Project,Science Fiction,£10.65,"

    
        In stock
    
",1,../media/cache/10/6e/106e2fc7160712edf8e2ff996dc8cd6c.jpg,the-project_856/index.html
145,The Power of Now: ...,Nonfiction,£43.54,"

    
        In stock
    
",2,../media/cache/03/38/0338682e76bad3216cd4c6c28b2b625a.jpg,the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html
146,The Omnivore's Dilemma: A ...,Nonfiction,£38.21,"

    
        In stock
    
",2,../media/cache/14/f3/14f3d525e2a114cd71e27201a16af188.jpg,the-omnivores-dilemma-a-natural-history-of-four-meals_854/index.html
147,The Nerdy Nummies Cookbook: ...,Food and Drink,£37.34,"

    
        In stock
    
",5,../media/cache/61/bd/61bdfe3950643c47d70c37c4123530f3.jpg,the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html
148,The Murder of Roger ...,Mystery,£44.10,"

    
        In stock
    
",4,../media/cache/29/fe/29fe70b1b2e5a9ba61d4bd331255e19e.jpg,the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html
149,The Mistake (Off-Campus #2),New Adult,£43.29,"

    
        In stock
    
",3,../media/cache/a5/43/a543b100a8c1861c1bf5374ca6b576fe.jpg,the-mistake-off-campus-2_851/index.html
150,The Matchmaker's Playbook (Wingmen ...,New Adult,£55.85,"

    
        In stock
    
",1,../media/cache/84/ac/84acb0606c96e55dc729a9d6572a08fb.jpg,the-matchmakers-playbook-wingmen-inc-1_850/index.html
151,The Love and Lemons ...,Food and Drink,£37.60,"

    
        In stock
    
",2,../media/cache/0d/1f/0d1f3f934460f5a50aaa8c366641234c.jpg,the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html
152,The Long Shadow of ...,Crime,£10.97,"

    
        In stock
    
",1,../media/cache/f2/e5/f2e51dd2b26600459f8eaeb6b9eecaa7.jpg,the-long-shadow-of-small-ghosts-murder-and-memory-in-an-american-city_848/index.html
153,The Kite Runner,Default,£41.82,"

    
        In stock
    
",4,../media/cache/58/9d/589d73503d9a23d224de836134fae553.jpg,the-kite-runner_847/index.html
154,The House by the ...,Historical Fiction,£36.95,"

    
        In stock
    
",1,../media/cache/0d/cb/0dcb33d60b0e79adf8ab9842e697ea2e.jpg,the-house-by-the-lake_846/index.html
155,The Glittering Court (The ...,Fantasy,£44.28,"

    
        In stock
    
",1,../media/cache/3e/0b/3e0b16851bec08b6cbf78d5f64af9114.jpg,the-glittering-court-the-glittering-court-1_845/index.html
156,The Girl on the ...,Default,£55.02,"

    
        In stock
    
",2,../media/cache/25/6c/256c946dd0962095f66c6de3b15ab300.jpg,the-girl-on-the-train_844/index.html
157,The Genius of Birds,Nonfiction,£17.24,"

    
        In stock
    
",1,../media/cache/13/57/1357c6aa40c9e63d2f931927fbf81f3f.jpg,the-genius-of-birds_843/index.html
158,The Emerald Mystery,Default,£23.15,"

    
        In stock
    
",2,../media/cache/81/58/81586cd0bf8743e1f5ed80b6a0e1fabe.jpg,the-emerald-mystery_842/index.html
159,The Cookies & Cups ...,Food and Drink,£41.25,"

    
        In stock
    
",1,../media/cache/54/89/54899b4584e941ceced511d81092c88a.jpg,the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html
160,The Bridge to Consciousness: ...,Default,£32.00,"

    
        In stock
    
",3,../media/cache/fe/b7/feb764b2afa54991cfdbbffdf501b333.jpg,the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html
161,The Artist's Way: A ...,Nonfiction,£38.49,"

    
        In stock
    
",5,../media/cache/0e/6d/0e6dc2484322c5b9e7854ced66fdf62d.jpg,the-artists-way-a-spiritual-path-to-higher-creativity_839/index.html
162,The Art of War,Default,£33.34,"

    
        In stock
    
",5,../media/cache/6d/71/6d71e36c8b1b9c885e1bb6c72cd8bcf8.jpg,the-art-of-war_838/index.html
163,The Argonauts,Autobiography,£10.93,"

    
        In stock
    
",2,../media/cache/0a/15/0a1567cd04a6582d333db71337b4e2a6.jpg,the-argonauts_837/index.html
164,The 10% Entrepreneur: Live ...,Business,£27.55,"

    
        In stock
    
",3,../media/cache/82/93/82939ca78da0b724f16ec814849514fd.jpg,the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html
165,Suddenly in Love (Lake ...,Romance,£55.99,"

    
        In stock
    
",2,../media/cache/e9/f4/e9f4bc8cf5ffaea1504623c936e90a48.jpg,suddenly-in-love-lake-haven-1_835/index.html
166,Something More Than This,Romance,£16.24,"

    
        In stock
    
",4,../media/cache/59/10/5910fbd8a95e8e9de9c660b71e0694e2.jpg,something-more-than-this_834/index.html
167,Soft Apocalypse,Science Fiction,£26.12,"

    
        In stock
    
",2,../media/cache/f0/06/f0060c756556b855184fa32f66280961.jpg,soft-apocalypse_833/index.html
168,So You've Been Publicly ...,Nonfiction,£12.23,"

    
        In stock
    
",2,../media/cache/6e/d4/6ed4991d97f60db29ec7b421e61a2cf3.jpg,so-youve-been-publicly-shamed_832/index.html
169,Shoe Dog: A Memoir ...,Business,£23.99,"

    
        In stock
    
",2,../media/cache/19/aa/19aa1184a3565b1dae6092146018e109.jpg,shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html
170,"Shobu Samurai, Project Aryoku ...",Add a comment,£29.06,"

    
        In stock
    
",3,../media/cache/ae/0c/ae0ccc307568b6d7699786411f3cbcc4.jpg,shobu-samurai-project-aryoku-3_830/index.html
171,Secrets and Lace (Fatal ...,Default,£20.27,"

    
        In stock
    
",1,../media/cache/84/7c/847c06b541e2a3b2228b96d97a5fe7a6.jpg,secrets-and-lace-fatal-hearts-1_829/index.html
172,Scarlett Epstein Hates It ...,Young Adult,£43.55,"

    
        In stock
    
",5,../media/cache/0f/d3/0fd306891f8fd3196653022fd67d6c87.jpg,scarlett-epstein-hates-it-here_828/index.html
173,Romero and Juliet: A ...,Default,£36.94,"

    
        In stock
    
",1,../media/cache/12/f8/12f8002e5aab6d783e29b31aad36b5ba.jpg,romero-and-juliet-a-tragic-tale-of-love-and-zombies_827/index.html
174,Redeeming Love,Christian Fiction,£20.47,"

    
        In stock
    
",5,../media/cache/21/21/2121ba78e26194d92c334fde3850f840.jpg,redeeming-love_826/index.html
175,Poses for Artists Volume ...,Default,£41.06,"

    
        In stock
    
",1,../media/cache/5a/89/5a89e2dd7866dda6660fe508bc4b5249.jpg,poses-for-artists-volume-1-dynamic-and-sitting-poses-an-essential-reference-for-figure-drawing-and-the-human-form_825/index.html
176,Poems That Make Grown ...,Poetry,£14.19,"

    
        In stock
    
",4,../media/cache/38/64/386468a8c3e6b880664bf7885bf6f726.jpg,poems-that-make-grown-women-cry_824/index.html
177,"Nightingale, Sing",Young Adult,£38.28,"

    
        In stock
    
",1,../media/cache/18/08/18086e581ad354aa65f945c2b5c51350.jpg,nightingale-sing_823/index.html
178,Night Sky with Exit ...,Poetry,£41.05,"

    
        In stock
    
",1,../media/cache/25/54/2554431c797ec725eea50b3f8a83758c.jpg,night-sky-with-exit-wounds_822/index.html
179,Mrs. Houdini,Historical Fiction,£30.25,"

    
        In stock
    
",5,../media/cache/0e/fe/0efe86960cdff718aed01a5c3f65b1c3.jpg,mrs-houdini_821/index.html
180,Modern Romance,Add a comment,£28.26,"

    
        In stock
    
",5,../media/cache/28/78/2878538a1039d9c4649110499a1393fb.jpg,modern-romance_820/index.html
181,Miss Peregrine’s Home for ...,Default,£10.76,"

    
        In stock
    
",1,../media/cache/01/26/01264865c12ed6d987d6f0858cd1d0ba.jpg,miss-peregrines-home-for-peculiar-children-miss-peregrines-peculiar-children-1_819/index.html
182,Louisa: The Extraordinary Life ...,Biography,£16.85,"

    
        In stock
    
",2,../media/cache/6f/d9/6fd92e5143cbd5bb8bcf034e5f007dde.jpg,louisa-the-extraordinary-life-of-mrs-adams_818/index.html
183,Little Red,Childrens,£13.47,"

    
        In stock
    
",3,../media/cache/80/25/8025b80a40178f2a6dd4f99ad88e0fba.jpg,little-red_817/index.html
184,Library of Souls (Miss ...,Young Adult,£48.56,"

    
        In stock
    
",5,../media/cache/f8/54/f85417465a73e33604624205ba8306cc.jpg,library-of-souls-miss-peregrines-peculiar-children-3_816/index.html
185,Large Print Heart of ...,Default,£19.15,"

    
        In stock
    
",2,../media/cache/bd/e9/bde95ab9f776c911a7aa759cad60bb41.jpg,large-print-heart-of-the-pride_815/index.html
186,I Had a Nice ...,Womens Fiction,£57.36,"

    
        In stock
    
",4,../media/cache/5f/72/5f72c8a0d5a7292e2929a354ec8a022f.jpg,i-had-a-nice-time-and-other-lies-how-to-find-love-sht-like-that_814/index.html
187,Hollow City (Miss Peregrine’s ...,Fantasy,£42.98,"

    
        In stock
    
",1,../media/cache/e2/60/e260b008b7ea7970562295b7bc64b0cb.jpg,hollow-city-miss-peregrines-peculiar-children-2_813/index.html
188,Grumbles,Default,£22.16,"

    
        In stock
    
",2,../media/cache/d6/1b/d61b12ef0e69d49e2645537dd6a8472a.jpg,grumbles_812/index.html
189,Full Moon over Noah’s ...,Travel,£49.43,"

    
        In stock
    
",4,../media/cache/57/77/57770cac1628f4407636635f4b85e88c.jpg,full-moon-over-noahs-ark-an-odyssey-to-mount-ararat-and-beyond_811/index.html
190,Frostbite (Vampire Academy #2),Young Adult,£29.99,"

    
        In stock
    
",5,../media/cache/71/76/7176317f1915fa0658bb2fe400441207.jpg,frostbite-vampire-academy-2_810/index.html
191,Follow You Home,Horror,£21.36,"

    
        In stock
    
",1,../media/cache/a7/4b/a74b35375ce874153fd352e33bc7bac9.jpg,follow-you-home_809/index.html
192,First Steps for New ...,Default,£29.00,"

    
        In stock
    
",1,../media/cache/f1/73/f1731459b1e2f4becf2c52b8f30b8cd7.jpg,first-steps-for-new-christians-print-edition_808/index.html
193,Finders Keepers (Bill Hodges ...,Fiction,£53.53,"

    
        In stock
    
",5,../media/cache/6a/81/6a81103b1c01a3f6c56e5718a838a4c8.jpg,finders-keepers-bill-hodges-trilogy-2_807/index.html
194,"Fables, Vol. 1: Legends ...",Sequential Art,£41.62,"

    
        In stock
    
",4,../media/cache/51/8c/518c184a793b751b43045637c8002eb7.jpg,fables-vol-1-legends-in-exile-fables-1_806/index.html
195,Eureka Trivia 6.0,Default,£54.59,"

    
        In stock
    
",4,../media/cache/96/17/96173470df6fc6fef4d0008e957653ce.jpg,eureka-trivia-60_805/index.html
196,Drive: The Surprising Truth ...,Default,£34.95,"

    
        In stock
    
",4,../media/cache/8a/49/8a490347afdc10abe7c2099e466de32f.jpg,drive-the-surprising-truth-about-what-motivates-us_804/index.html
197,Done Rubbed Out (Reightman ...,Default,£37.72,"

    
        In stock
    
",5,../media/cache/08/4d/084da0199a717cb6c1eda30f98d0ea4c.jpg,done-rubbed-out-reightman-bailey-1_803/index.html
198,Doing It Over (Most ...,Romance,£35.61,"

    
        In stock
    
",3,../media/cache/e9/25/e9250495a525eb203652ad9da85ccb8e.jpg,doing-it-over-most-likely-to-1_802/index.html
199,Deliciously Ella Every Day: ...,Food and Drink,£42.16,"

    
        In stock
    
",3,../media/cache/20/f2/20f28657b49f8cb24ed2ec6448bb6df3.jpg,deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html
200,Dark Notes,Erotica,£19.19,"

    
        In stock
    
",5,../media/cache/6e/4e/6e4e8f4f4abd94356a9be840e4681e65.jpg,dark-notes_800/index.html
201,Daring Greatly: How the ...,Nonfiction,£19.43,"

    
        In stock
    
",3,../media/cache/55/ce/55ced903becc59121d6edb47a4dcfb56.jpg,daring-greatly-how-the-courage-to-be-vulnerable-transforms-the-way-we-live-love-parent-and-lead_799/index.html
202,Close to You,Christian Fiction,£49.46,"

    
        In stock
    
",4,../media/cache/fa/f6/faf6d69a42f477e1da80a71f05a4dc25.jpg,close-to-you_798/index.html
203,Chasing Heaven: What Dying ...,Spirituality,£37.80,"

    
        In stock
    
",2,../media/cache/b7/6a/b76a73640d26b09c4a6f373b09050bed.jpg,chasing-heaven-what-dying-taught-me-about-living_797/index.html
204,Big Magic: Creative Living ...,Nonfiction,£30.80,"

    
        In stock
    
",3,../media/cache/62/ad/62ad9b4077416ddc0c4908062bca0e5e.jpg,big-magic-creative-living-beyond-fear_796/index.html
205,Becoming Wise: An Inquiry ...,Nonfiction,£27.43,"

    
        In stock
    
",2,../media/cache/ff/69/ff69c96b05affa03f647287e46210bf9.jpg,becoming-wise-an-inquiry-into-the-mystery-and-art-of-living_795/index.html
206,Beauty Restored (Riley Family ...,Default,£11.11,"

    
        In stock
    
",2,../media/cache/51/6f/516f605a957a1f5592b81f4e06c491bb.jpg,beauty-restored-riley-family-legacy-novellas-3_794/index.html
207,Batman: The Long Halloween ...,Sequential Art,£36.50,"

    
        In stock
    
",2,../media/cache/78/a7/78a7f184a4d6d62412861c68f1c3ad90.jpg,batman-the-long-halloween-batman_793/index.html
208,Batman: The Dark Knight ...,Sequential Art,£15.38,"

    
        In stock
    
",5,../media/cache/be/a9/bea95dbd7b2a843519c9a1dcfc433f9b.jpg,batman-the-dark-knight-returns-batman_792/index.html
209,Ayumi's Violin,Default,£15.48,"

    
        In stock
    
",2,../media/cache/fa/18/fa18c44fba20b8191f6a88e2e28092fd.jpg,ayumis-violin_791/index.html
210,Anonymous,Default,£46.82,"

    
        In stock
    
",4,../media/cache/fb/75/fb75a0ce3e0b01fa3852806c6d1f1af6.jpg,anonymous_790/index.html
211,Amy Meets the Saints ...,Default,£18.46,"

    
        In stock
    
",3,../media/cache/00/53/0053efa8515b8e2ad9b029c298766e9f.jpg,amy-meets-the-saints-and-sages_789/index.html
212,Amid the Chaos,Cultural,£36.58,"

    
        In stock
    
",1,../media/cache/52/46/524655fade1d9fe1475395a3eaff827a.jpg,amid-the-chaos_788/index.html
213,Amatus,Default,£50.54,"

    
        In stock
    
",5,../media/cache/8f/92/8f92c3b5dc8f5c1a23324bda7477b19c.jpg,amatus_787/index.html
214,Agnostic: A Spirited Manifesto,Nonfiction,£12.51,"

    
        In stock
    
",5,../media/cache/9f/fc/9ffc43826233092d2acb4414f86627eb.jpg,agnostic-a-spirited-manifesto_786/index.html
215,Zealot: The Life and ...,History,£24.70,"

    
        In stock
    
",3,../media/cache/3d/60/3d6003fc37b842a07c2dbe28e47448e1.jpg,zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html
216,You (You #1),Thriller,£43.61,"

    
        In stock
    
",5,../media/cache/d6/97/d697268540fa982f4dce39f61ed3a342.jpg,you-you-1_784/index.html
217,"Wonder Woman: Earth One, ...",Sequential Art,£37.34,"

    
        In stock
    
",4,../media/cache/19/39/19396172462f4cc0504d4e6e8b0e1647.jpg,wonder-woman-earth-one-volume-one-wonder-woman-earth-one-1_783/index.html
218,Wild Swans,Young Adult,£14.36,"

    
        In stock
    
",2,../media/cache/bb/72/bb723ad463531c602ad8bcb244253bf3.jpg,wild-swans_782/index.html
219,Why the Right Went ...,Politics,£52.65,"

    
        In stock
    
",4,../media/cache/db/1b/db1babd3c09b84da800b0e9897fe0097.jpg,why-the-right-went-wrong-conservatism-from-goldwater-to-the-tea-party-and-beyond_781/index.html
220,Whole Lotta Creativity Going ...,Nonfiction,£38.20,"

    
        In stock
    
",4,../media/cache/ba/36/ba368dfb2b6ae9979ff59d049c626167.jpg,whole-lotta-creativity-going-on-60-fun-and-unusual-exercises-to-awaken-and-strengthen-your-creativity_780/index.html
221,What's It Like in ...,Nonfiction,£19.60,"

    
        In stock
    
",2,../media/cache/43/b7/43b70859e93901b019791cef86539ffc.jpg,whats-it-like-in-space-stories-from-astronauts-whove-been-there_779/index.html
222,"We Are Robin, Vol. ...",Sequential Art,£53.90,"

    
        In stock
    
",1,../media/cache/66/d6/66d6d2b4c0acfa8f40ad0285186ed2d8.jpg,we-are-robin-vol-1-the-vigilante-business-we-are-robin-1_778/index.html
223,Walt Disney's Alice in ...,Childrens,£12.96,"

    
        In stock
    
",5,../media/cache/28/50/2850439c2ba103fb69dba9cd2dd9f0c2.jpg,walt-disneys-alice-in-wonderland_777/index.html
224,V for Vendetta (V ...,Default,£37.10,"

    
        In stock
    
",4,../media/cache/cc/8f/cc8fb914bfee31a7903a5cabaae64796.jpg,v-for-vendetta-v-for-vendetta-complete_776/index.html
225,Until Friday Night (The ...,Young Adult,£46.31,"

    
        In stock
    
",2,../media/cache/19/cf/19cf50aea5bf0e8f4bc016f3745b3dfe.jpg,until-friday-night-the-field-party-1_775/index.html
226,Unbroken: A World War ...,Default,£45.95,"

    
        In stock
    
",2,../media/cache/74/cd/74cd3f345b50452c3be6631669f13aa8.jpg,unbroken-a-world-war-ii-story-of-survival-resilience-and-redemption_774/index.html
227,Twenty Yawns,Childrens,£22.08,"

    
        In stock
    
",2,../media/cache/2b/38/2b380f77723c797c0389f978afa6db58.jpg,twenty-yawns_773/index.html
228,Through the Woods,Sequential Art,£25.38,"

    
        In stock
    
",2,../media/cache/4c/af/4caf8f2a5ee8828d408cc8faadd3419c.jpg,through-the-woods_772/index.html
